Time	[X]	[Y]	[Z]
3.531	-9.16216	2.37981	47.6421
3.532	-9.04729	2.38304	47.4303
3.533	-8.93355	2.3843	47.2195
3.534	-8.82094	2.38364	47.0099
3.535	-8.70946	2.38114	46.8014
3.536	-8.59913	2.37683	46.594
3.537	-8.48995	2.3708	46.3878
3.538	-8.38192	2.36308	46.1827
3.539	-8.27505	2.35373	45.9787
3.54	-8.16934	2.34281	45.7759
3.541	-8.06481	2.33037	45.5742
3.542	-7.96144	2.31646	45.3737
3.543	-7.85925	2.30113	45.1744
3.544	-7.75823	2.28443	44.9762
3.545	-7.6584	2.26642	44.7791
3.546	-7.55974	2.24712	44.5832
3.547	-7.46226	2.22661	44.3885
3.548	-7.36596	2.2049	44.1949
3.549	-7.27084	2.18206	44.0024
3.55	-7.1769	2.15813	43.8111
3.551	-7.08414	2.13314	43.621
3.552	-6.99255	2.10713	43.4319
3.553	-6.90215	2.08016	43.244
3.554	-6.81291	2.05224	43.0573
3.555	-6.72484	2.02343	42.8716
3.556	-6.63794	1.99376	42.6871
3.557	-6.55221	1.96326	42.5036
3.558	-6.46763	1.93197	42.3213
3.559	-6.38421	1.89992	42.1401
3.56	-6.30195	1.86715	41.9599
3.561	-6.22083	1.83368	41.7809
3.562	-6.14086	1.79955	41.6029
3.563	-6.06202	1.76479	41.4259
3.564	-5.98432	1.72942	41.2501
3.565	-5.90774	1.69348	41.0752
3.566	-5.83229	1.65698	40.9014
3.567	-5.75796	1.61997	40.7287
3.568	-5.68473	1.58245	40.5569
3.569	-5.61261	1.54447	40.3862
3.57	-5.54159	1.50603	40.2165
3.571	-5.47165	1.46717	40.0478
3.572	-5.40281	1.4279	39.8801
3.573	-5.33504	1.38825	39.7133
3.574	-5.26834	1.34823	39.5476
3.575	-5.2027	1.30787	39.3827
3.576	-5.13813	1.26719	39.2189
3.577	-5.0746	1.22621	39.056
3.578	-5.01211	1.18493	38.894
3.579	-4.95065	1.14339	38.7329
3.58	-4.89022	1.10159	38.5728
3.581	-4.83081	1.05955	38.4136
3.582	-4.77241	1.01729	38.2552
3.583	-4.71502	0.974818	38.0978
3.584	-4.65861	0.932151	37.9413
3.585	-4.6032	0.889301	37.7856
3.586	-4.54876	0.846282	37.6308
3.587	-4.49529	0.803104	37.4768
3.588	-4.44279	0.759779	37.3238
3.589	-4.39124	0.716319	37.1715
3.59	-4.34063	0.672734	37.0201
3.591	-4.29097	0.629033	36.8695
3.592	-4.24223	0.585226	36.7197
3.593	-4.19442	0.541321	36.5708
3.594	-4.14751	0.497328	36.4226
3.595	-4.10152	0.453253	36.2753
3.596	-4.05642	0.409104	36.1287
3.597	-4.0122	0.364889	35.9829
3.598	-3.96887	0.320613	35.8379
3.599	-3.92641	0.276283	35.6937
3.6	-3.88481	0.231904	35.5502
3.601	-3.84407	0.187481	35.4075
3.602	-3.80418	0.14302	35.2655
3.603	-3.76513	0.0985248	35.1242
3.604	-3.72691	0.0539993	34.9837
3.605	-3.68951	0.00944727	34.844
3.606	-3.65292	-0.0351278	34.7049
3.607	-3.61715	-0.0797231	34.5666
3.608	-3.58217	-0.124336	34.429
3.609	-3.54799	-0.168964	34.292
3.61	-3.51459	-0.213605	34.1558
3.611	-3.48197	-0.258258	34.0203
3.612	-3.45011	-0.302921	33.8855
3.613	-3.41902	-0.347593	33.7513
3.614	-3.38868	-0.392274	33.6178
3.615	-3.35909	-0.436962	33.485
3.616	-3.33024	-0.481658	33.3529
3.617	-3.30212	-0.526362	33.2214
3.618	-3.27472	-0.571074	33.0906
3.619	-3.24804	-0.615795	32.9604
3.62	-3.22207	-0.660526	32.8309
3.621	-3.19681	-0.705267	32.702
3.622	-3.17224	-0.75002	32.5738
3.623	-3.14836	-0.794787	32.4462
3.624	-3.12516	-0.839568	32.3192
3.625	-3.10265	-0.884368	32.1929
3.626	-3.0808	-0.929187	32.0672
3.627	-3.05961	-0.974027	31.9421
3.628	-3.03908	-1.01889	31.8176
3.629	-3.01921	-1.06379	31.6937
3.63	-2.99997	-1.10871	31.5705
3.631	-2.98138	-1.15367	31.4478
3.632	-2.96342	-1.19866	31.3258
3.633	-2.94608	-1.24369	31.2043
3.634	-2.92937	-1.28877	31.0834
3.635	-2.91327	-1.3339	30.9632
3.636	-2.89778	-1.37908	30.8435
3.637	-2.88289	-1.42432	30.7244
3.638	-2.8686	-1.46961	30.6059
3.639	-2.85491	-1.51498	30.488
3.64	-2.8418	-1.56041	30.3707
3.641	-2.82928	-1.60592	30.2539
3.642	-2.81734	-1.6515	30.1377
3.643	-2.80596	-1.69718	30.0221
3.644	-2.79516	-1.74294	29.9071
3.645	-2.78492	-1.7888	29.7926
3.646	-2.77523	-1.83476	29.6787
3.647	-2.76611	-1.88083	29.5654
3.648	-2.75753	-1.92701	29.4526
3.649	-2.74949	-1.97331	29.3404
3.65	-2.742	-2.01974	29.2287
3.651	-2.73505	-2.06629	29.1176
3.652	-2.72863	-2.11299	29.0071
3.653	-2.72273	-2.15983	28.8971
3.654	-2.71737	-2.20681	28.7877
3.655	-2.71252	-2.25396	28.6788
3.656	-2.70819	-2.30127	28.5704
3.657	-2.70438	-2.34875	28.4627
3.658	-2.70108	-2.3964	28.3555
3.659	-2.69829	-2.44425	28.2488
3.66	-2.696	-2.49228	28.1427
3.661	-2.69421	-2.54051	28.0371
3.662	-2.69292	-2.58895	27.932
3.663	-2.69213	-2.6376	27.8276
3.664	-2.69183	-2.68648	27.7236
3.665	-2.69202	-2.73558	27.6202
3.666	-2.6927	-2.78492	27.5174
3.667	-2.69387	-2.8345	27.4151
3.668	-2.69551	-2.88434	27.3133
3.669	-2.69764	-2.93444	27.2121
3.67	-2.70025	-2.9848	27.1115
3.671	-2.70333	-3.03545	27.0114
3.672	-2.70689	-3.08637	26.9118
3.673	-2.71092	-3.1376	26.8128
3.674	-2.71542	-3.18912	26.7143
3.675	-2.72039	-3.24096	26.6164
3.676	-2.72583	-3.29311	26.519
3.677	-2.73174	-3.34559	26.4222
3.678	-2.73811	-3.39841	26.3259
3.679	-2.74495	-3.45158	26.2302
3.68	-2.75224	-3.5051	26.135
3.681	-2.76	-3.55898	26.0404
3.682	-2.76822	-3.61324	25.9463
3.683	-2.7769	-3.66788	25.8528
3.684	-2.78604	-3.72291	25.7599
3.685	-2.79564	-3.77834	25.6675
3.686	-2.80569	-3.83418	25.5757
3.687	-2.81621	-3.89045	25.4844
3.688	-2.82718	-3.94714	25.3937
3.689	-2.83861	-4.00427	25.3036
3.69	-2.85049	-4.06186	25.214
3.691	-2.86283	-4.1199	25.125
3.692	-2.87563	-4.17841	25.0366
3.693	-2.88889	-4.2374	24.9488
3.694	-2.9026	-4.29688	24.8615
3.695	-2.91678	-4.35687	24.7748
3.696	-2.93141	-4.41736	24.6887
3.697	-2.9465	-4.47837	24.6032
3.698	-2.96204	-4.53992	24.5183
3.699	-2.97805	-4.60201	24.434
3.7	-2.99452	-4.66465	24.3502
3.701	-3.01146	-4.72785	24.2671
3.702	-3.02885	-4.79163	24.1846
3.703	-3.04671	-4.856	24.1026
3.704	-3.06504	-4.92096	24.0213
3.705	-3.08383	-4.98653	23.9406
3.706	-3.10309	-5.05272	23.8606
3.707	-3.12282	-5.11954	23.7811
3.708	-3.14303	-5.187	23.7023
3.709	-3.1637	-5.25512	23.6241
3.71	-3.18486	-5.3239	23.5466
3.711	-3.20649	-5.39335	23.4697
3.712	-3.22859	-5.4635	23.3934
3.713	-3.25118	-5.53435	23.3178
3.714	-3.27426	-5.60591	23.2428
3.715	-3.29782	-5.67819	23.1686
3.716	-3.32187	-5.75121	23.0949
3.717	-3.34641	-5.82498	23.022
3.718	-3.37144	-5.89951	22.9498
3.719	-3.39697	-5.97481	22.8782
3.72	-3.423	-6.0509	22.8073
3.721	-3.44953	-6.12779	22.7372
3.722	-3.47656	-6.20549	22.6677
3.723	-3.50411	-6.28401	22.599
3.724	-3.53216	-6.36337	22.531
3.725	-3.56073	-6.44358	22.4637
3.726	-3.58982	-6.52465	22.3971
3.727	-3.61943	-6.6066	22.3314
3.728	-3.64956	-6.68944	22.2663
3.729	-3.68023	-6.77318	22.2021
3.73	-3.71143	-6.85783	22.1386
3.731	-3.74316	-6.94341	22.0759
3.732	-3.77543	-7.02994	22.0139
3.733	-3.80825	-7.11742	21.9528
3.734	-3.84162	-7.20587	21.8925
3.735	-3.87554	-7.2953	21.8331
3.736	-3.91001	-7.38574	21.7744
3.737	-3.94505	-7.47718	21.7166
3.738	-3.98066	-7.56964	21.6597
3.739	-4.01683	-7.66315	21.6036
3.74	-4.05359	-7.7577	21.5484
3.741	-4.09092	-7.85333	21.4941
3.742	-4.12883	-7.95003	21.4407
3.743	-4.16734	-8.04783	21.3882
3.744	-4.20645	-8.14674	21.3367
3.745	-4.24615	-8.24677	21.2861
3.746	-4.28646	-8.34794	21.2365
3.747	-4.32738	-8.45026	21.1878
3.748	-4.36892	-8.55375	21.1401
3.749	-4.41108	-8.65842	21.0934
3.75	-4.45387	-8.76428	21.0477
3.751	-4.49729	-8.87136	21.0031
3.752	-4.54135	-8.97966	20.9595
3.753	-4.58606	-9.08919	20.917
3.754	-4.63142	-9.19998	20.8756
3.755	-4.67743	-9.31204	20.8352
3.756	-4.72411	-9.42538	20.796
3.757	-4.77146	-9.54002	20.7579
3.758	-4.81948	-9.65597	20.721
3.759	-4.86819	-9.77324	20.6852
3.76	-4.91759	-9.89186	20.6507
3.761	-4.96768	-10.0118	20.6173
3.762	-5.01847	-10.1332	20.5852
3.763	-5.06997	-10.2559	20.5543
3.764	-5.12219	-10.38	20.5248
3.765	-5.17513	-10.5055	20.4965
3.766	-5.2288	-10.6325	20.4695
3.767	-5.28321	-10.7609	20.4439
3.768	-5.33836	-10.8907	20.4197
3.769	-5.39426	-11.022	20.3969
3.77	-5.45091	-11.1548	20.3754
3.771	-5.50834	-11.2891	20.3555
3.772	-5.56653	-11.4249	20.337
3.773	-5.62551	-11.5622	20.32
3.774	-5.68527	-11.7011	20.3045
3.775	-5.74583	-11.8415	20.2906
3.776	-5.80718	-11.9834	20.2783
3.777	-5.86935	-12.1269	20.2676
3.778	-5.93234	-12.272	20.2585
3.779	-5.99615	-12.4187	20.2511
3.78	-6.06079	-12.567	20.2454
3.781	-6.12627	-12.7169	20.2415
3.782	-6.19261	-12.8684	20.2393
3.783	-6.25979	-13.0216	20.239
3.784	-6.32785	-13.1764	20.2404
3.785	-6.39677	-13.3329	20.2438
3.786	-6.46657	-13.4911	20.2491
3.787	-6.53726	-13.6509	20.2563
3.788	-6.60885	-13.8124	20.2655
3.789	-6.68133	-13.9756	20.2768
3.79	-6.75473	-14.1405	20.2901
3.791	-6.82905	-14.307	20.3055
3.792	-6.9043	-14.4753	20.3231
3.793	-6.98047	-14.6454	20.3428
3.794	-7.0576	-14.8171	20.3648
3.795	-7.13567	-14.9906	20.389
3.796	-7.2147	-15.1658	20.4156
3.797	-7.29469	-15.3427	20.4446
3.798	-7.37566	-15.5213	20.4759
3.799	-7.45761	-15.7017	20.5097
3.8	-7.54054	-15.8838	20.5461
3.801	-7.62447	-16.0677	20.5849
3.802	-7.70941	-16.2533	20.6264
3.803	-7.79535	-16.4406	20.6705
3.804	-7.88232	-16.6296	20.7174
3.805	-7.9703	-16.8204	20.767
3.806	-8.05932	-17.0129	20.8194
3.807	-8.14938	-17.2071	20.8747
3.808	-8.24048	-17.403	20.9329
3.809	-8.33263	-17.6006	20.994
3.81	-8.42584	-17.7998	21.0583
3.811	-8.52011	-18.0008	21.1256
3.812	-8.61545	-18.2034	21.196
3.813	-8.71187	-18.4076	21.2697
3.814	-8.80937	-18.6135	21.3466
3.815	-8.90795	-18.821	21.4269
3.816	-9.00763	-19.03	21.5105
3.817	-9.1084	-19.2406	21.5976
3.818	-9.21028	-19.4528	21.6883
3.819	-9.31326	-19.6665	21.7825
3.82	-9.41734	-19.8817	21.8803
3.821	-9.52254	-20.0984	21.9819
3.822	-9.62886	-20.3164	22.0873
3.823	-9.7363	-20.5359	22.1965
3.824	-9.84485	-20.7568	22.3096
3.825	-9.95453	-20.979	22.4267
3.826	-10.0653	-21.2025	22.5479
3.827	-10.1773	-21.4272	22.6732
3.828	-10.2903	-21.6531	22.8027
3.829	-10.4045	-21.8802	22.9364
3.83	-10.5199	-22.1084	23.0745
3.831	-10.6363	-22.3377	23.217
3.832	-10.7539	-22.5679	23.364
3.833	-10.8726	-22.7992	23.5155
3.834	-10.9924	-23.0313	23.6716
3.835	-11.1134	-23.2642	23.8325
3.836	-11.2354	-23.4979	23.9981
3.837	-11.3586	-23.7322	24.1685
3.838	-11.4829	-23.9672	24.3439
3.839	-11.6083	-24.2028	24.5242
3.84	-11.7348	-24.4388	24.7096
3.841	-11.8624	-24.6751	24.9002
3.842	-11.991	-24.9118	25.0959
3.843	-12.1208	-25.1487	25.2968
3.844	-12.2516	-25.3856	25.5032
3.845	-12.3835	-25.6226	25.7149
3.846	-12.5164	-25.8596	25.9321
3.847	-12.6503	-26.0963	26.1548
3.848	-12.7853	-26.3327	26.3831
3.849	-12.9213	-26.5687	26.6171
3.85	-13.0582	-26.8042	26.8568
3.851	-13.1962	-27.039	27.1023
3.852	-13.3351	-27.2731	27.3536
3.853	-13.4749	-27.5063	27.6108
3.854	-13.6157	-27.7384	27.874
3.855	-13.7574	-27.9694	28.1432
3.856	-13.8999	-28.1991	28.4185
3.857	-14.0434	-28.4273	28.6998
3.858	-14.1876	-28.6539	28.9873
3.859	-14.3327	-28.8788	29.281
3.86	-14.4785	-29.1018	29.5809
3.861	-14.6251	-29.3226	29.8871
3.862	-14.7725	-29.5413	30.1995
3.863	-14.9205	-29.7575	30.5183
3.864	-15.0692	-29.9712	30.8434
3.865	-15.2185	-30.182	31.1748
3.866	-15.3685	-30.39	31.5126
3.867	-15.5189	-30.5948	31.8568
3.868	-15.67	-30.7963	32.2074
3.869	-15.8215	-30.9942	32.5643
3.87	-15.9734	-31.1885	32.9276
3.871	-16.1257	-31.3788	33.2972
3.872	-16.2784	-31.565	33.6732
3.873	-16.4315	-31.7469	34.0555
3.874	-16.5847	-31.9242	34.4441
3.875	-16.7382	-32.0968	34.8388
3.876	-16.8919	-32.2644	35.2398
3.877	-17.0457	-32.4268	35.6469
3.878	-17.1995	-32.5838	36.0601
3.879	-17.3533	-32.7351	36.4793
3.88	-17.5071	-32.8806	36.9044
3.881	-17.6608	-33.02	37.3353
3.882	-17.8143	-33.153	37.772
3.883	-17.9675	-33.2795	38.2143
3.884	-18.1205	-33.3992	38.6621
3.885	-18.2731	-33.5119	39.1154
3.886	-18.4253	-33.6174	39.5739
3.887	-18.5769	-33.7153	40.0375
3.888	-18.728	-33.8056	40.5062
3.889	-18.8784	-33.8879	40.9797
3.89	-19.0282	-33.962	41.4578
3.891	-19.1771	-34.0277	41.9404
3.892	-19.3252	-34.0849	42.4273
3.893	-19.4723	-34.1332	42.9183
3.894	-19.6183	-34.1724	43.4132
3.895	-19.7633	-34.2023	43.9118
3.896	-19.9071	-34.2228	44.4138
3.897	-20.0496	-34.2336	44.919
3.898	-20.1908	-34.2345	45.4271
3.899	-20.3305	-34.2254	45.9379
3.9	-20.4686	-34.2059	46.4511
3.901	-20.6052	-34.1761	46.9665
3.902	-20.74	-34.1356	47.4837
3.903	-20.8731	-34.0844	48.0025
3.904	-21.0042	-34.0222	48.5225
3.905	-21.1334	-33.949	49.0434
3.906	-21.2605	-33.8645	49.565
3.907	-21.3854	-33.7687	50.0868
3.908	-21.5081	-33.6615	50.6085
3.909	-21.6285	-33.5427	51.1298
3.91	-21.7464	-33.4122	51.6503
3.911	-21.8618	-33.2701	52.1697
3.912	-21.9745	-33.1161	52.6875
3.913	-22.0846	-32.9504	53.2035
3.914	-22.1918	-32.7727	53.7171
3.915	-22.2962	-32.5831	54.2282
3.916	-22.3975	-32.3816	54.7361
3.917	-22.4958	-32.1682	55.2407
3.918	-22.5909	-31.9429	55.7414
3.919	-22.6828	-31.7058	56.2379
3.92	-22.7714	-31.4568	56.7297
3.921	-22.8565	-31.1961	57.2165
3.922	-22.9381	-30.9238	57.6979
3.923	-23.0162	-30.6399	58.1735
3.924	-23.0906	-30.3445	58.6428
3.925	-23.1612	-30.0378	59.1055
3.926	-23.2281	-29.72	59.5613
3.927	-23.2911	-29.3912	60.0096
3.928	-23.3501	-29.0515	60.4502
3.929	-23.4051	-28.7013	60.8826
3.93	-23.456	-28.3406	61.3065
3.931	-23.5027	-27.9698	61.7215
3.932	-23.5453	-27.589	62.1273
3.933	-23.5836	-27.1986	62.5236
3.934	-23.6176	-26.7987	62.9099
3.935	-23.6472	-26.3898	63.286
3.936	-23.6724	-25.972	63.6516
3.937	-23.6932	-25.5458	64.0063
3.938	-23.7094	-25.1114	64.35
3.939	-23.7212	-24.6692	64.6822
3.94	-23.7284	-24.2195	65.0028
3.941	-23.731	-23.7627	65.3115
3.942	-23.729	-23.2992	65.608
3.943	-23.7224	-22.8293	65.8923
3.944	-23.7111	-22.3535	66.1639
3.945	-23.6952	-21.8722	66.4229
3.946	-23.6747	-21.3857	66.669
3.947	-23.6495	-20.8944	66.9021
3.948	-23.6196	-20.3989	67.1221
3.949	-23.585	-19.8994	67.3287
3.95	-23.5459	-19.3965	67.522
3.951	-23.5021	-18.8906	67.7019
3.952	-23.4536	-18.3821	67.8683
3.953	-23.4006	-17.8714	68.0212
3.954	-23.3431	-17.3589	68.1606
3.955	-23.281	-16.8452	68.2864
3.956	-23.2144	-16.3305	68.3986
3.957	-23.1433	-15.8154	68.4974
3.958	-23.0678	-15.3003	68.5827
3.959	-22.988	-14.7855	68.6546
3.96	-22.9038	-14.2716	68.7133
3.961	-22.8153	-13.7588	68.7587
3.962	-22.7227	-13.2477	68.7911
3.963	-22.6259	-12.7385	68.8105
3.964	-22.525	-12.2318	68.8171
3.965	-22.42	-11.7277	68.811
3.966	-22.3111	-11.2268	68.7925
3.967	-22.1984	-10.7294	68.7617
3.968	-22.0818	-10.2358	68.7189
3.969	-21.9615	-9.74632	68.6641
3.97	-21.8375	-9.26133	68.5977
3.971	-21.71	-8.78113	68.5199
3.972	-21.579	-8.306	68.4309
3.973	-21.4445	-7.83624	68.331
3.974	-21.3068	-7.37212	68.2204
3.975	-21.1659	-6.9139	68.0995
3.976	-21.0218	-6.46181	67.9684
3.977	-20.8747	-6.0161	67.8275
3.978	-20.7247	-5.57697	67.6771
3.979	-20.5718	-5.14464	67.5174
3.98	-20.4162	-4.71929	67.3487
3.981	-20.2579	-4.30111	67.1714
3.982	-20.0971	-3.89024	66.9857
3.983	-19.9338	-3.48685	66.792
3.984	-19.7682	-3.09107	66.5905
3.985	-19.6003	-2.70301	66.3815
3.986	-19.4302	-2.32279	66.1655
3.987	-19.2582	-1.9505	65.9426
3.988	-19.0841	-1.58623	65.7132
3.989	-18.9082	-1.23005	65.4775
3.99	-18.7306	-0.882011	65.236
3.991	-18.5513	-0.542162	64.9888
3.992	-18.3704	-0.210538	64.7363
3.993	-18.1881	0.112839	64.4787
3.994	-18.0045	0.427955	64.2164
3.995	-17.8195	0.73481	63.9497
3.996	-17.6334	1.03341	63.6787
3.997	-17.4462	1.32378	63.4039
3.998	-17.258	1.60594	63.1254
3.999	-17.069	1.87993	62.8435
4	-16.8791	2.14579	62.5586
4.001	-16.6885	2.40358	62.2707
4.002	-16.4973	2.65337	61.9803
4.003	-16.3055	2.89521	61.6874
4.004	-16.1133	3.12918	61.3924
4.005	-15.9207	3.35537	61.0955
4.006	-15.7278	3.57387	60.7969
4.007	-15.5347	3.78476	60.4968
4.008	-15.3414	3.98815	60.1954
4.009	-15.1481	4.18415	59.8929
4.01	-14.9548	4.37285	59.5895
4.011	-14.7616	4.55438	59.2855
4.012	-14.5685	4.72885	58.9809
4.013	-14.3757	4.89638	58.6759
4.014	-14.1831	5.0571	58.3707
4.015	-13.9909	5.21112	58.0655
4.016	-13.7991	5.35859	57.7604
4.017	-13.6077	5.49962	57.4556
4.018	-13.4169	5.63436	57.1512
4.019	-13.2267	5.76294	56.8472
4.02	-13.0372	5.8855	56.544
4.021	-12.8483	6.00216	56.2415
4.022	-12.6602	6.11307	55.9398
4.023	-12.4728	6.21837	55.6392
4.024	-12.2864	6.31819	55.3396
4.025	-12.1008	6.41267	55.0413
4.026	-11.9161	6.50195	54.7441
4.027	-11.7324	6.58618	54.4484
4.028	-11.5498	6.66548	54.154
4.029	-11.3681	6.74	53.8612
4.03	-11.1876	6.80986	53.5699
4.031	-11.0082	6.87522	53.2803
4.032	-10.8299	6.93619	52.9923
4.033	-10.6529	6.99291	52.7061
4.034	-10.477	7.04552	52.4217
4.035	-10.3024	7.09415	52.1391
4.036	-10.1291	7.13892	51.8584
4.037	-9.95709	7.17996	51.5797
4.038	-9.78638	7.21739	51.3028
4.039	-9.61702	7.25135	51.028
4.04	-9.44902	7.28195	50.7551
4.041	-9.28241	7.3093	50.4843
4.042	-9.11719	7.33354	50.2156
4.043	-8.9534	7.35477	49.9489
4.044	-8.79104	7.3731	49.6843
4.045	-8.63012	7.38866	49.4218
4.046	-8.47066	7.40154	49.1614
4.047	-8.31268	7.41186	48.9031
4.048	-8.15618	7.41972	48.6469
4.049	-8.00116	7.42523	48.3929
4.05	-7.84765	7.42847	48.141
4.051	-7.69564	7.42956	47.8912
4.052	-7.54515	7.42859	47.6435
4.053	-7.39617	7.42566	47.3979
4.054	-7.24871	7.42084	47.1545
4.055	-7.10278	7.41424	46.9131
4.056	-6.95837	7.40594	46.6738
4.057	-6.81549	7.39603	46.4366
4.058	-6.67414	7.38459	46.2015
4.059	-6.53432	7.3717	45.9685
4.06	-6.39602	7.35744	45.7374
4.061	-6.25925	7.34188	45.5084
4.062	-6.124	7.32511	45.2814
4.063	-5.99026	7.30719	45.0565
4.064	-5.85805	7.28819	44.8334
4.065	-5.72734	7.26819	44.6124
4.066	-5.59813	7.24724	44.3933
4.067	-5.47043	7.22542	44.1761
4.068	-5.34422	7.20279	43.9608
4.069	-5.21949	7.17941	43.7474
4.07	-5.09623	7.15533	43.5359
4.071	-4.97445	7.13062	43.3262
4.072	-4.85413	7.10534	43.1183
4.073	-4.73526	7.07952	42.9123
4.074	-4.61783	7.05324	42.708
4.075	-4.50184	7.02653	42.5055
4.076	-4.38726	6.99945	42.3047
4.077	-4.2741	6.97205	42.1056
4.078	-4.16233	6.94437	41.9082
4.079	-4.05196	6.91646	41.7125
4.08	-3.94296	6.88835	41.5185
4.081	-3.83533	6.8601	41.326
4.082	-3.72905	6.83173	41.1352
4.083	-3.62411	6.8033	40.946
4.084	-3.5205	6.77484	40.7583
4.085	-3.4182	6.74638	40.5722
4.086	-3.3172	6.71796	40.3876
4.087	-3.21749	6.68962	40.2045
4.088	-3.11905	6.66138	40.0229
4.089	-3.02188	6.63328	39.8428
4.09	-2.92595	6.60535	39.6641
4.091	-2.83125	6.57762	39.4868
4.092	-2.73776	6.55011	39.311
4.093	-2.64548	6.52286	39.1365
4.094	-2.55439	6.4959	38.9633
4.095	-2.46447	6.46923	38.7916
4.096	-2.37571	6.4429	38.6211
4.097	-2.2881	6.41692	38.452
4.098	-2.20161	6.39132	38.2841
4.099	-2.11623	6.36612	38.1176
4.1	-2.03196	6.34134	37.9522
4.101	-1.94876	6.317	37.7882
4.102	-1.86663	6.29312	37.6253
4.103	-1.78556	6.26972	37.4637
4.104	-1.70552	6.24682	37.3032
4.105	-1.62651	6.22443	37.1439
4.106	-1.5485	6.20257	36.9858
4.107	-1.47148	6.18127	36.8288
4.108	-1.39544	6.16052	36.673
4.109	-1.32036	6.14035	36.5182
4.11	-1.24622	6.12077	36.3646
4.111	-1.17301	6.1018	36.2121
4.112	-1.10072	6.08345	36.0606
4.113	-1.02932	6.06574	35.9102
4.114	-0.958813	6.04866	35.7608
4.115	-0.88917	6.03224	35.6125
4.116	-0.82038	6.01649	35.4652
4.117	-0.752427	6.00142	35.3189
4.118	-0.685298	5.98703	35.1736
4.119	-0.618976	5.97335	35.0293
4.12	-0.553446	5.96037	34.886
4.121	-0.488694	5.94811	34.7436
4.122	-0.424705	5.93658	34.6022
4.123	-0.361464	5.92578	34.4617
4.124	-0.298955	5.91572	34.3222
4.125	-0.237165	5.90642	34.1836
4.126	-0.176079	5.89787	34.0459
4.127	-0.115681	5.89009	33.9092
4.128	-0.0559586	5.88308	33.7733
4.129	0.00310413	5.87685	33.6383
4.13	0.0615211	5.87141	33.5042
4.131	0.119307	5.86676	33.371
4.132	0.176475	5.86291	33.2387
4.133	0.23304	5.85987	33.1072
4.134	0.289016	5.85763	32.9765
4.135	0.344417	5.85622	32.8467
4.136	0.399257	5.85562	32.7178
4.137	0.453549	5.85585	32.5897
4.138	0.507307	5.85691	32.4624
4.139	0.560545	5.8588	32.3359
4.14	0.613277	5.86154	32.2103
4.141	0.665515	5.86512	32.0854
4.142	0.717274	5.86956	31.9614
4.143	0.768565	5.87485	31.8381
4.144	0.819404	5.88099	31.7157
4.145	0.869801	5.888	31.5941
4.146	0.919772	5.89588	31.4732
4.147	0.969328	5.90463	31.3531
4.148	1.01848	5.91425	31.2338
4.149	1.06725	5.92475	31.1153
4.15	1.11564	5.93614	30.9975
4.151	1.16366	5.94841	30.8806
4.152	1.21134	5.96157	30.7643
4.153	1.25867	5.97563	30.6489
4.154	1.30568	5.99058	30.5342
4.155	1.35237	6.00643	30.4203
4.156	1.39876	6.0232	30.3071
4.157	1.44487	6.04086	30.1946
4.158	1.49069	6.05945	30.083
4.159	1.53624	6.07894	29.972
4.16	1.58155	6.09936	29.8619
4.161	1.6266	6.1207	29.7524
4.162	1.67143	6.14297	29.6438
4.163	1.71604	6.16617	29.5358
4.164	1.76044	6.1903	29.4286
4.165	1.80464	6.21538	29.3222
4.166	1.84866	6.24139	29.2165
4.167	1.8925	6.26835	29.1115
4.168	1.93618	6.29626	29.0073
4.169	1.9797	6.32512	28.9039
4.17	2.02309	6.35494	28.8011
4.171	2.06634	6.38573	28.6992
4.172	2.10948	6.41747	28.5979
4.173	2.15251	6.45019	28.4975
4.174	2.19544	6.48389	28.3977
4.175	2.23828	6.51856	28.2987
4.176	2.28105	6.55421	28.2005
4.177	2.32375	6.59085	28.103
4.178	2.36639	6.62848	28.0063
4.179	2.40899	6.66711	27.9104
4.18	2.45156	6.70674	27.8152
4.181	2.4941	6.74737	27.7207
4.182	2.53663	6.78901	27.6271
4.183	2.57915	6.83167	27.5342
4.184	2.62168	6.87535	27.442
4.185	2.66423	6.92005	27.3507
4.186	2.7068	6.96578	27.2601
4.187	2.74941	7.01255	27.1703
4.188	2.79207	7.06036	27.0813
4.189	2.83478	7.10922	26.9931
4.19	2.87756	7.15912	26.9057
4.191	2.92041	7.21008	26.819
4.192	2.96336	7.26211	26.7332
4.193	3.00639	7.3152	26.6482
4.194	3.04953	7.36937	26.564
4.195	3.09279	7.42462	26.4807
4.196	3.13617	7.48095	26.3981
4.197	3.17969	7.53838	26.3164
4.198	3.22335	7.5969	26.2355
4.199	3.26717	7.65653	26.1555
4.2	3.31114	7.71727	26.0763
4.201	3.35529	7.77913	25.998
4.202	3.39962	7.84212	25.9205
4.203	3.44414	7.90623	25.8439
4.204	3.48887	7.97149	25.7682
4.205	3.5338	8.03788	25.6934
4.206	3.57895	8.10543	25.6195
4.207	3.62433	8.17414	25.5465
4.208	3.66995	8.24402	25.4744
4.209	3.71582	8.31506	25.4032
4.21	3.76194	8.38729	25.333
4.211	3.80833	8.46071	25.2636
4.212	3.85499	8.53532	25.1953
4.213	3.90194	8.61114	25.1279
4.214	3.94918	8.68817	25.0615
4.215	3.99672	8.76641	24.996
4.216	4.04457	8.84588	24.9316
4.217	4.09275	8.92659	24.8681
4.218	4.14125	9.00854	24.8057
4.219	4.1901	9.09174	24.7443
